time	value
2005-01-23	913.8
2005-01-24	913.6
2005-01-25	917.3
2005-01-26	920.8
2005-01-27	914.6
2005-01-28	910.8
2005-01-29	919
2005-01-30	923.6
2005-01-31	919.3
2005-02-01	919.4
2005-02-02	922.6
2005-02-03	926.8
2005-02-04	928.9
2005-02-05	921.8
2005-02-06	922.4
2005-02-07	923.1
2005-02-08	924.3
2005-02-09	926.5
2005-02-10	921.2
2005-02-11	917.6
2005-02-12	900.3
2005-02-13	893.5
2005-02-14	900.1
2005-02-15	909.2
2005-02-16	917.3
2005-02-17	920.1
2005-02-18	915.7
2005-02-19	905.9
2005-02-20	903.8
2005-02-21	906.2
2005-02-22	906
2005-02-23	905.6
2005-02-24	910.3
2005-02-25	912.9
2005-02-26	910.4
2005-02-27	914.5
2005-02-28	916.6
2005-03-01	906
2005-03-02	902.3
2005-03-03	906.7
2005-03-04	908.3
2005-03-05	903.6
2005-03-06	914.3
2005-03-07	915.7
2005-03-08	916.5
2005-03-09	921.7
2005-03-10	923.9
2005-03-11	906.2
2005-03-12	898.5
2005-03-13	907.6
2005-03-14	912.5
2005-03-15	919.3
2005-03-16	922.7
2005-03-17	922.4
2005-03-18	924.8
2005-03-19	923.6
2005-03-20	921.4
2005-03-21	917.4
2005-03-22	914.2
2005-03-23	919.2
2005-03-24	918.3
2005-03-25	916.7
2005-03-26	910.7
2005-03-27	908.4
2005-03-28	912.6
2005-03-29	914.4
2005-03-30	916.6
2005-03-31	923.1
2005-04-01	926
2005-04-02	923.8
2005-04-03	924.1
2005-04-04	923.4
2005-04-05	922.6
2005-04-06	917.3
2005-04-07	904.4
2005-04-08	902.8
2005-04-09	912.9
2005-04-10	921.1
2005-04-11	926.6
2005-04-12	921
2005-04-13	912.6
2005-04-14	908.3
2005-04-15	906.8
2005-04-16	905
2005-04-17	902.1
2005-04-18	903.2
2005-04-19	904.4
2005-04-20	910.5
2005-04-21	917.6
2005-04-22	916.1
2005-04-23	913
2005-04-24	911.7
2005-04-25	909
2005-04-26	914.3
2005-04-27	915.9
2005-04-28	921.8
2005-04-29	921.1
2005-04-30	918.6
2005-05-01	916
2005-05-02	916.2
2005-05-03	915.2
2005-05-04	913.6
2005-05-05	915.8
2005-05-06	912.5
2005-05-07	906.5
2005-05-08	909.3
2005-05-09	910.9
2005-05-10	915.6
2005-05-11	920.8
2005-05-12	921.8
2005-05-13	919.6
2005-05-14	912.2
2005-05-15	913.7
2005-05-16	913.9
2005-05-17	914.8
2005-05-18	920.3
2005-05-19	923.4
2005-05-20	919.6
2005-05-21	915.3
2005-05-22	914.3
2005-05-23	918.1
2005-05-24	923.7
2005-05-25	926.3
2005-05-26	923.8
2005-05-27	920.8
2005-05-28	919.9
2005-05-29	920.6
2005-05-30	918.2
2005-05-31	924.3
2005-06-01	922.9
2005-06-02	918.9
2005-06-03	914.5
2005-06-04	913.8
2005-06-05	916.8
2005-06-06	919.5
2005-06-07	928.1
2005-06-08	932.9
2005-06-09	929.2
2005-06-10	920.9
2005-06-11	914.2
2005-06-12	910.8
2005-06-13	908.5
2005-06-14	914.3
2005-06-15	920.7
2005-06-16	924.6
2005-06-17	927.3
2005-06-18	927.9
2005-06-19	924.3
2005-06-20	921.5
2005-06-21	921.1
2005-06-22	924.3
2005-06-23	923.8
2005-06-24	919.1
2005-06-25	919
2005-06-26	925.1
2005-06-27	923.6
2005-06-28	919.9
2005-06-29	912.9
2005-06-30	911.5
2005-07-01	915.5
2005-07-02	922.2
2005-07-03	921.1
2005-07-04	912.7
2005-07-05	915.1
2005-07-06	911.4
2005-07-07	912.2
2005-07-08	916.8
2005-07-09	921.7
2005-07-10	925.8
2005-07-11	928.6
2005-07-12	928.9
2005-07-13	926.1
2005-07-14	923.5
2005-07-15	918.6
2005-07-16	917.6
2005-07-17	918.2
